일자,자원,hour_1,hour_2,hour_3,hour_4,hour_5,hour_6,hour_7,hour_8,hour_9,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23,hour_24
2021-03-05,태양광,0.0,0.0,0.0,0.0,0.03,0.02,0.01,10.56,56.59,107.78,145.49,188.05,202.49,209.36,187.88,141.56,70.88,20.86,4.96,6.89,6.61,7.12,3.18,1.11
2021-03-05,풍력,111.54,71.74,55.47,83.53,71.78,58.94,36.65,28.22,37.12,58.51,32.26,12.78,11.3,16.99,10.06,8.41,4.18,3.26,21.08,39.11,52.87,37.31,42.87,78.78
2021-03-06,태양광,0.2,0.2,0.19,0.19,0.24,0.29,0.14,6.13,30.87,57.03,89.15,94.57,98.33,66.68,53.83,40.47,23.42,11.22,5.08,8.38,2.74,2.43,0.44,0.06
2021-03-06,풍력,102.69,72.25,44.67,39.68,41.68,76.78,66.06,51.57,36.35,28.53,30.82,47.72,69.79,99.85,120.5,119.52,138.76,128.44,143.77,136.82,152.18,149.86,125.24,99.94
2021-03-07,태양광,0.01,0.01,0.0,0.0,0.05,0.08,0.05,1.95,11.19,21.29,33.07,61.21,62.59,61.49,57.7,59.05,59.27,33.58,6.81,5.46,1.49,2.86,1.24,0.08
2021-03-07,풍력,95.28,95.88,96.96,106.91,114.83,140.4,114.1,97.72,81.27,75.87,67.01,71.62,71.45,60.27,62.26,52.49,47.03,34.41,,46.92,41.86,25.08,26.77,23.53
2021-03-08,태양광,0.01,0.01,0.0,0.0,0.05,0.08,0.01,9.99,53.99,111.81,157.46,191.3,202.11,193.08,177.51,136.5,86.2,32.78,6.1,6.88,6.61,6.72,3.18,1.14
2021-03-08,풍력,16.68,18.14,20.47,16.53,29.48,36.44,38.57,59.9,41.51,32.57,34.07,27.61,21.02,23.98,20.11,23.39,18.04,12.39,21.21,18.02,17.57,9.04,,3.1
2021-03-09,태양광,0.2,0.2,0.19,0.19,0.19,0.32,0.18,4.4,26.18,49.06,64.88,81.36,101.87,122.04,105.72,116.13,79.74,39.7,7.57,7.48,5.78,2.72,1.75,0.86
2021-03-09,풍력,0.52,0.9,1.94,0.61,2.98,8.01,8.09,8.08,5.14,7.41,9.1,10.35,20.14,16.26,17.72,23.61,36.82,60.18,111.83,114.9,106.13,134.54,154.16,172.6
2021-03-10,태양광,0.2,0.26,0.19,0.06,0.03,0.05,0.11,14.97,72.76,140.27,184.26,215.09,225.9,220.69,180.73,120.05,73.47,29.18,6.39,8.27,8.0,6.47,1.48,0.31
2021-03-10,풍력,152.79,144.7,154.9,148.15,148.88,171.92,159.54,146.56,132.23,115.45,68.64,30.34,25.09,36.14,47.04,59.16,59.05,,41.37,39.78,37.19,27.11,26.99,29.92
2021-03-11,태양광,0.5,0.26,0.26,0.25,0.25,0.56,0.19,10.97,49.78,94.88,110.83,134.83,134.15,102.36,52.62,31.86,23.71,7.78,4.31,8.46,6.68,1.79,0.77,1.39
2021-03-11,풍력,17.56,10.67,10.63,7.72,8.21,14.31,9.3,16.72,9.15,12.7,20.26,26.99,21.37,26.75,28.66,27.55,28.17,22.38,33.77,43.48,45.7,60.12,60.89,77.87
2021-03-12,태양광,0.2,0.26,0.26,0.21,0.21,0.12,0.03,1.47,10.04,22.09,37.98,52.5,79.46,53.76,30.9,42.2,53.24,23.45,4.87,4.27,0.78,0.12,0.0,0.0
2021-03-12,풍력,71.37,54.92,35.12,9.49,3.89,16.8,48.96,70.82,103.67,130.64,127.96,135.54,151.61,175.43,184.31,168.95,153.96,144.49,155.49,186.68,188.55,163.84,110.95,73.89
2021-03-13,태양광,0.0,0.06,0.06,0.06,0.02,0.0,0.1,15.55,68.48,116.1,129.56,117.39,127.26,126.14,152.78,129.42,97.5,37.72,7.17,8.58,7.9,5.47,1.25,0.29
2021-03-13,풍력,34.93,20.46,20.85,16.96,21.02,35.41,22.73,13.73,12.89,8.22,9.59,7.51,7.31,11.7,13.19,18.89,31.46,39.09,62.96,80.28,57.6,48.75,47.07,48.68
2021-03-14,태양광,0.32,0.3,0.25,0.24,0.21,0.24,0.21,16.33,73.22,139.68,185.88,210.87,210.24,208.96,193.86,152.99,100.92,42.46,7.77,8.33,8.33,4.91,1.49,1.5
2021-03-14,풍력,26.19,19.79,15.47,13.8,16.16,33.18,33.48,47.09,46.83,54.49,34.99,4.25,4.96,4.84,5.27,27.92,22.64,21.68,56.39,45.31,28.02,15.38,9.03,5.81
2021-03-15,태양광,0.38,0.26,0.26,0.25,0.25,0.24,0.5,18.44,45.82,120.3,163.68,192.8,198.34,196.27,116.39,84.09,39.19,13.32,5.21,8.55,8.31,4.89,1.14,1.5
2021-03-15,풍력,5.26,10.35,32.53,35.36,24.37,26.16,18.69,22.06,36.31,41.85,47.55,43.6,38.96,37.74,79.04,92.3,65.71,35.31,46.01,77.23,85.76,90.51,74.67,101.88
2021-03-16,태양광,0.41,0.26,0.25,0.25,0.21,0.22,0.12,4.19,11.27,24.91,60.21,97.24,178.24,187.43,171.5,149.85,104.44,44.49,7.63,8.58,8.11,6.28,2.2,0.29
2021-03-16,풍력,92.3,88.51,76.8,59.95,60.63,53.37,89.86,66.6,71.45,124.21,129.12,139.61,87.06,43.72,80.3,98.65,108.19,121.8,182.25,173.98,139.68,129.83,130.24,126.19
2021-03-17,태양광,0.37,0.2,0.19,0.19,0.19,0.22,0.45,24.02,90.6,157.13,194.06,221.8,231.39,217.4,187.3,134.59,89.26,26.85,5.79,8.24,8.35,5.57,2.33,1.6
2021-03-17,풍력,113.97,102.9,113.34,106.87,124.04,135.11,127.93,104.33,49.25,29.25,22.38,20.12,9.23,10.11,15.99,23.57,27.03,23.38,21.91,20.2,14.35,14.7,12.22,8.61
2021-03-18,태양광,0.4,0.2,0.19,0.19,0.19,0.25,0.47,18.09,71.9,120.17,150.41,166.6,178.01,174.15,133.27,83.43,35.64,13.97,4.37,8.56,8.37,5.27,2.38,1.58
2021-03-18,풍력,9.69,8.24,17.1,24.26,30.71,40.91,40.52,41.94,41.77,45.83,40.35,31.04,32.26,45.84,38.02,33.39,31.78,20.84,30.03,37.61,40.67,36.91,20.08,16.33
2021-03-19,태양광,0.39,0.25,0.25,0.25,0.24,0.0,0.14,7.45,27.71,70.01,88.69,106.32,107.74,90.52,95.01,50.93,23.74,8.94,3.2,8.34,5.64,4.44,1.88,0.02
2021-03-19,풍력,44.41,30.58,29.74,31.57,29.03,34.01,43.92,64.22,63.14,70.4,91.06,77.44,73.28,68.64,66.27,65.26,45.63,36.77,51.31,53.87,64.54,57.15,64.2,66.87
2021-03-20,태양광,0.17,0.06,0.06,0.06,0.04,0.0,0.03,1.05,4.61,12.63,13.48,37.97,34.85,17.28,25.2,21.49,20.32,11.55,2.52,3.41,0.04,0.0,0.0,0.0
2021-03-20,풍력,66.38,71.56,53.8,44.96,44.14,52.38,25.65,24.01,19.64,21.11,11.66,3.83,2.61,31.16,44.52,87.51,128.83,128.58,172.86,172.21,185.46,181.68,186.87,204.17
2021-03-21,태양광,0.0,0.05,0.0,0.0,0.0,0.0,0.07,14.53,61.31,130.11,169.5,193.63,191.36,176.5,170.33,125.65,65.32,21.33,5.02,7.54,7.33,5.57,2.16,0.34
2021-03-21,풍력,207.86,203.5,209.44,211.49,205.54,223.1,220.64,209.44,201.18,143.13,77.86,43.24,29.49,44.32,41.79,111.77,177.83,197.76,222.55,215.29,203.19,205.41,206.29,199.69
2021-03-22,태양광,0.35,0.25,0.25,0.25,0.25,0.21,0.53,22.04,91.42,168.99,209.49,237.52,247.56,246.16,218.97,182.62,,52.02,8.42,8.57,7.91,6.0,2.3,0.36
2021-03-22,풍력,169.78,153.35,151.11,147.39,151.31,156.53,144.68,138.61,142.92,141.03,104.71,51.84,33.1,32.88,56.78,97.46,163.18,156.16,136.03,108.6,105.51,126.09,108.46,82.82
2021-03-23,태양광,0.35,0.26,0.25,0.25,0.23,0.24,0.99,26.07,88.54,151.38,188.44,215.49,225.16,215.4,191.96,156.52,111.68,49.32,8.71,8.59,8.46,5.42,3.69,0.34
2021-03-23,풍력,80.13,66.76,56.13,55.61,52.72,60.48,49.69,30.92,22.8,21.43,17.26,19.03,26.59,24.13,30.36,27.99,19.25,18.65,25.37,20.95,30.07,61.41,74.39,90.63
2021-03-24,태양광,0.38,0.26,0.25,0.25,0.23,0.24,0.92,18.04,64.4,136.47,176.41,161.34,160.15,137.9,110.21,97.01,64.88,38.81,7.97,6.93,6.36,7.3,5.12,1.37
2021-03-24,풍력,48.7,36.06,67.32,52.73,50.96,63.17,64.37,36.78,31.11,41.44,34.58,29.59,33.13,32.0,28.02,27.24,47.3,33.49,19.51,18.85,12.32,6.89,5.32,7.41
2021-03-25,태양광,0.33,0.3,0.25,0.25,0.29,0.23,1.02,29.08,95.1,159.13,195.89,223.52,233.89,231.54,213.39,174.87,118.75,51.84,7.19,5.5,8.36,5.46,4.15,4.15
2021-03-25,풍력,0.97,0.64,7.1,12.21,13.74,33.67,37.7,51.1,32.11,26.52,21.13,20.87,14.43,13.74,8.26,6.64,6.75,1.75,10.34,11.32,9.22,15.31,13.24,9.69
2021-03-26,태양광,0.23,0.86,0.31,0.25,0.25,0.24,1.56,31.49,99.0,159.52,195.27,221.02,231.52,229.93,212.23,173.21,116.36,50.22,7.42,5.4,6.17,7.33,4.11,4.02
2021-03-26,풍력,10.83,7.31,9.85,12.71,23.93,21.6,16.16,4.66,1.54,0.07,2.14,12.62,20.86,26.73,33.96,38.2,34.75,34.15,29.39,31.69,42.92,63.5,66.96,63.32
2021-03-27,태양광,0.27,0.61,0.21,0.15,0.15,0.14,1.19,14.77,36.15,49.81,34.93,33.24,30.8,18.44,11.78,10.01,6.18,2.04,0.4,2.88,1.94,0.04,0.02,0.0
2021-03-27,풍력,75.35,85.24,81.67,88.11,72.79,94.49,106.4,77.59,115.03,135.75,133.32,164.4,159.76,199.18,193.35,201.05,182.28,176.94,170.34,156.53,125.82,95.33,71.87,47.4
2021-03-28,태양광,0.0,0.01,0.0,0.0,0.01,0.0,0.73,14.24,45.43,72.21,131.06,147.45,171.19,167.61,149.75,119.89,80.37,33.36,5.72,5.04,7.31,5.48,0.69,0.14
2021-03-28,풍력,37.18,54.81,54.8,55.09,75.01,150.67,147.29,134.37,135.68,104.96,93.18,104.77,70.04,52.51,60.07,61.93,31.68,23.74,21.3,19.02,14.98,9.19,8.69,5.72
2021-03-29,태양광,0.09,0.15,0.15,0.15,0.14,0.14,1.18,19.68,60.0,122.57,155.63,177.47,189.49,186.66,171.12,135.62,87.14,37.98,6.91,8.2,8.35,5.47,4.94,0.86
2021-03-29,풍력,4.23,16.98,35.47,77.08,65.39,72.58,37.45,46.41,32.01,13.26,8.84,8.86,8.39,9.71,9.94,9.92,11.82,20.6,49.29,38.59,32.71,12.82,19.08,10.84
2021-03-30,태양광,0.33,0.35,0.25,0.25,0.22,0.24,1.61,25.8,80.08,144.17,187.3,213.69,223.48,221.92,201.25,163.41,108.05,45.88,7.92,3.43,6.27,7.46,6.24,4.18
2021-03-30,풍력,11.35,20.06,12.73,15.45,15.66,27.68,41.72,33.6,70.43,71.73,60.07,21.49,5.23,2.95,6.92,26.82,41.43,55.36,27.13,13.88,9.96,2.9,1.02,1.8
2021-03-31,태양광,0.35,0.67,0.31,0.25,0.22,0.24,1.4,29.61,82.83,147.46,177.59,175.3,143.48,108.23,70.76,45.28,24.07,9.75,3.31,8.41,8.27,5.07,1.23,1.5
2021-03-31,풍력,1.59,0.63,0.69,1.52,2.84,4.4,11.77,14.85,7.82,13.6,26.23,23.58,30.21,24.2,17.74,13.74,12.95,9.81,17.9,23.98,21.87,27.84,17.62,15.56
2021-04-01,태양광,0.25,0.25,0.25,0.25,0.13,0.05,0.71,12.96,32.52,63.16,65.43,64.0,40.42,23.12,19.01,12.37,7.24,3.29,0.5,3.3,1.97,0.5,0.05,0.0
2021-04-01,풍력,13.89,16.39,27.68,28.1,35.55,52.49,74.19,76.38,104.62,129.57,122.88,123.57,109.35,116.62,118.13,135.57,138.25,125.84,150.49,134.12,116.81,109.35,99.31,99.06
2021-04-02,태양광,0.0,0.03,0.0,0.0,0.02,0.0,0.94,16.73,36.76,63.02,84.24,91.86,88.97,72.41,55.13,40.08,27.6,12.42,3.36,7.48,5.6,4.27,0.99,0.25
2021-04-02,풍력,89.69,78.37,82.72,83.29,88.9,114.55,106.22,92.97,92.29,116.52,108.7,117.3,119.4,127.57,123.49,113.93,112.76,99.93,102.87,109.08,110.33,82.54,96.06,114.83
2021-04-03,태양광,0.19,0.25,0.1,0.02,0.02,0.05,0.24,6.37,15.13,19.99,20.37,13.11,17.74,20.0,29.84,28.38,31.27,17.47,2.55,2.54,0.28,1.44,1.28,0.0
2021-04-03,풍력,112.61,97.86,90.67,97.06,102.04,123.86,115.74,111.03,112.59,113.98,116.69,119.91,120.2,128.0,87.55,64.85,18.36,14.38,29.0,41.37,19.63,24.42,31.09,33.73
2021-04-04,태양광,0.0,0.0,0.0,0.0,0.0,0.0,0.87,7.4,25.76,42.14,62.68,52.95,73.25,76.13,55.35,43.62,22.76,11.01,1.77,3.06,0.46,0.22,0.01,0.0
2021-04-04,풍력,55.49,115.86,124.75,129.91,133.87,169.49,154.32,147.53,177.23,199.22,191.54,203.28,196.19,168.67,178.06,157.54,146.11,129.91,119.91,93.81,82.06,84.9,77.91,73.32
2021-04-05,태양광,0.0,0.0,0.0,0.0,0.0,0.0,1.85,28.91,76.04,119.67,183.16,225.69,241.09,239.63,223.61,,126.57,56.93,8.61,6.33,8.01,6.69,4.12,1.9
2021-04-05,풍력,44.62,29.73,18.94,23.54,35.36,39.81,35.97,54.49,61.21,74.66,78.48,42.17,9.76,9.15,16.75,61.12,77.08,60.77,30.01,25.32,28.35,30.27,33.7,30.14
2021-04-06,태양광,0.35,0.35,0.25,0.25,0.22,0.19,1.42,23.65,101.71,168.38,202.88,225.1,236.49,237.16,219.61,181.5,124.81,56.4,11.94,8.22,8.1,6.17,1.72,0.3
2021-04-06,풍력,25.34,25.65,34.6,26.55,32.27,51.62,51.41,43.8,23.04,12.01,15.76,14.59,4.2,4.65,16.62,44.01,65.72,87.44,99.29,123.27,143.61,154.91,134.37,126.63
2021-04-07,태양광,0.25,0.25,0.25,0.25,0.22,0.19,4.04,36.32,94.91,153.76,201.56,226.18,232.55,203.05,173.05,142.97,100.32,48.7,9.48,8.15,7.98,4.85,2.99,0.31
2021-04-07,풍력,109.06,84.35,90.85,89.09,100.7,131.95,128.73,124.67,122.57,108.84,70.82,31.99,20.86,29.21,41.67,32.68,24.57,18.69,40.09,60.99,58.35,77.62,62.25,53.01
2021-04-08,태양광,0.38,0.25,0.25,0.25,0.22,0.19,3.16,25.1,62.66,104.25,131.01,191.69,223.03,228.12,214.7,178.07,122.15,56.02,10.24,5.99,7.93,7.45,3.37,1.96
2021-04-08,풍력,29.13,36.76,64.73,66.49,75.95,107.71,98.78,81.13,73.66,75.56,69.43,51.61,15.83,11.5,14.5,62.14,142.15,170.94,144.93,143.17,146.37,134.97,107.57,105.34
2021-04-09,태양광,0.39,0.3,0.25,0.25,0.22,,5.69,37.18,94.57,157.02,181.69,199.14,198.58,183.04,133.43,98.81,68.47,35.46,8.33,8.01,8.05,6.62,2.52,0.35
2021-04-09,풍력,111.86,105.7,105.03,139.99,154.5,136.82,97.06,63.36,40.94,31.41,25.97,27.58,28.98,37.93,55.63,70.79,86.36,91.7,78.18,86.44,86.89,73.17,82.68,87.47
2021-04-10,태양광,0.31,0.25,0.25,0.23,0.19,0.19,5.59,34.06,80.84,143.54,189.28,209.08,186.8,194.04,205.39,169.95,115.48,52.3,9.99,8.0,8.03,6.6,2.49,0.33
2021-04-10,풍력,70.44,71.65,54.57,61.88,63.97,98.63,79.77,79.98,82.19,87.82,54.61,20.41,18.83,46.14,32.04,50.34,61.57,46.28,52.81,57.03,48.51,38.0,24.66,16.26
2021-04-11,태양광,0.29,0.2,0.2,0.19,0.19,0.2,4.32,34.85,94.91,139.55,183.06,214.54,227.23,227.3,209.86,173.48,117.09,49.91,6.94,7.99,8.01,6.61,2.53,0.36
2021-04-11,풍력,13.3,10.37,18.68,26.72,18.81,32.32,25.49,27.07,37.9,54.22,33.62,6.17,5.47,9.33,7.77,14.23,51.73,59.76,65.5,61.69,45.58,26.07,24.78,30.96
2021-04-12,태양광,0.31,0.19,0.19,0.19,0.19,0.2,1.33,11.04,14.74,16.86,16.76,14.87,13.93,23.15,22.64,20.62,12.71,5.67,1.36,3.91,0.26,0.0,0.01,0.0
2021-04-12,풍력,31.26,44.15,50.43,71.17,75.46,86.66,101.15,137.35,183.41,215.02,209.45,193.66,176.81,144.82,162.69,198.09,218.36,209.12,204.38,188.52,148.76,133.0,108.31,68.13
2021-04-13,태양광,0.0,0.0,0.0,0.0,0.0,0.05,3.21,19.82,37.33,76.36,102.69,125.62,156.43,164.33,105.41,76.69,67.35,44.72,10.85,7.42,6.39,2.06,0.47,0.29
2021-04-13,풍력,57.76,68.75,99.19,145.57,161.86,169.9,155.97,154.97,168.24,151.45,185.73,182.99,185.79,166.62,182.54,195.07,192.58,175.33,198.71,218.82,215.87,206.67,201.84,198.9
2021-04-14,태양광,0.0,0.06,0.06,0.06,0.04,0.05,2.67,19.32,44.11,69.35,135.36,229.22,246.08,242.77,219.66,175.32,117.54,57.93,9.64,8.01,6.02,7.35,3.67,0.33
2021-04-14,풍력,195.85,201.11,196.48,177.56,177.45,185.54,172.4,154.98,152.86,182.49,164.19,66.3,25.94,30.3,68.19,116.54,133.6,125.7,108.33,108.14,106.06,87.21,89.06,63.26
2021-04-15,태양광,0.27,0.25,0.25,0.25,0.25,0.25,5.91,43.48,109.91,164.28,196.49,220.17,214.57,182.28,163.62,119.33,73.97,56.4,13.53,8.31,6.01,5.82,2.3,0.26
2021-04-15,풍력,70.02,78.09,47.26,46.27,42.54,42.67,26.04,8.72,4.94,5.46,5.85,5.85,12.81,11.65,15.75,16.34,19.66,27.87,22.4,18.69,23.0,34.25,31.99,21.35
2021-04-16,태양광,0.26,0.26,0.25,0.25,0.25,0.24,6.16,45.05,105.32,157.11,174.21,180.53,200.68,198.93,148.01,92.96,74.15,34.22,9.27,8.28,5.98,5.91,1.07,1.45
2021-04-16,풍력,22.14,11.82,4.41,1.43,3.32,7.0,5.05,3.47,0.09,0.53,0.19,0.72,1.45,2.72,6.4,9.0,1.42,1.58,2.6,1.87,2.87,1.51,0.48,1.26
2021-04-17,태양광,0.34,0.25,0.25,0.25,0.22,0.19,4.86,29.19,82.33,145.22,168.25,216.37,223.28,217.36,207.14,185.04,127.68,59.86,14.57,8.34,8.1,5.23,1.09,0.24
2021-04-17,풍력,4.65,13.6,5.68,5.56,8.02,12.12,8.37,25.9,41.49,99.58,164.24,53.1,44.2,32.03,57.36,84.71,168.29,211.12,237.93,239.03,206.2,160.53,143.82,137.37
2021-04-18,태양광,0.25,0.19,0.19,0.19,0.19,0.2,7.16,47.62,113.71,175.33,210.57,234.58,241.12,228.78,218.84,182.74,125.71,57.77,13.74,8.31,8.08,3.94,2.24,0.26
2021-04-18,풍력,138.35,160.33,194.46,214.46,219.06,230.82,221.5,213.89,202.09,111.77,45.4,20.92,22.38,22.37,31.66,72.34,153.29,165.22,168.33,165.21,160.17,128.39,111.36,84.83
2021-04-19,태양광,0.28,0.19,0.19,0.19,0.19,0.2,8.27,50.33,116.59,176.39,209.09,231.76,240.41,241.32,219.68,181.44,125.25,58.97,11.78,8.25,8.1,6.56,2.38,0.35
2021-04-19,풍력,79.02,79.54,70.69,72.06,100.38,115.43,96.03,55.01,40.04,37.31,23.59,21.64,36.4,31.89,46.48,,47.24,55.19,69.79,81.84,71.2,86.23,66.97,60.98
2021-04-20,태양광,0.25,0.25,0.25,0.25,0.22,0.25,7.9,51.95,118.8,174.06,204.15,224.31,232.61,231.37,211.24,166.55,103.55,56.64,12.24,8.2,8.03,6.59,2.37,0.35
2021-04-20,풍력,26.77,13.76,13.87,8.41,12.68,20.42,19.51,16.95,12.76,3.1,3.83,3.85,6.32,4.78,4.41,2.63,1.87,3.88,2.54,5.49,5.62,4.32,3.95,0.79
2021-04-21,태양광,0.25,0.25,0.25,0.25,0.22,0.25,10.83,48.53,97.75,131.55,160.05,209.94,213.68,203.69,182.86,152.61,102.05,42.53,7.88,8.12,7.97,6.56,2.35,0.35
2021-04-21,풍력,0.46,1.98,0.83,1.03,2.56,2.73,4.24,8.03,3.19,5.08,7.73,9.28,10.9,12.66,12.66,9.05,12.22,9.12,18.24,27.8,32.07,29.06,14.1,10.43
2021-04-22,태양광,0.26,0.25,0.25,0.25,0.25,0.24,6.12,29.49,65.14,110.05,141.23,143.95,141.2,143.17,121.81,104.98,81.01,35.69,7.35,8.12,7.92,5.78,1.37,0.24
2021-04-22,풍력,7.03,4.72,4.14,2.67,7.22,16.55,18.53,15.4,9.76,20.33,30.68,41.11,45.98,73.56,86.62,72.22,69.96,69.23,68.94,63.13,55.84,59.93,57.43,36.67
2021-04-23,태양광,0.22,0.25,0.25,0.25,0.22,0.04,2.9,19.13,42.13,78.08,118.1,197.57,231.34,222.22,191.86,137.06,78.98,42.16,10.46,8.0,7.87,6.82,2.51,0.34
2021-04-23,풍력,22.89,30.4,33.28,30.68,25.91,46.3,51.43,47.63,60.91,67.98,98.63,84.81,19.03,53.01,114.94,116.67,93.32,79.81,76.39,77.78,71.68,72.32,56.92,56.17
2021-04-24,태양광,0.19,0.25,0.25,0.25,0.22,0.2,4.55,17.64,35.46,67.14,85.32,118.93,129.34,130.95,136.24,116.4,86.34,45.36,10.84,8.09,7.84,6.57,2.5,0.29
2021-04-24,풍력,41.56,33.11,38.53,26.87,23.71,39.39,35.36,44.53,44.47,36.36,40.62,40.01,41.09,29.73,22.92,19.55,19.22,9.5,8.6,12.38,10.74,9.87,8.52,3.12
2021-04-25,태양광,0.19,0.19,0.19,0.17,0.0,0.03,8.88,51.19,114.37,168.55,199.48,221.03,228.08,224.12,186.3,,98.0,49.57,12.78,8.03,7.86,6.64,2.49,0.35
2021-04-25,풍력,4.15,3.32,15.58,48.52,65.99,76.54,62.75,35.18,28.5,38.48,38.19,32.0,16.41,13.7,44.5,62.68,53.1,33.84,28.02,34.09,40.52,33.47,28.14,22.33
2021-04-26,태양광,0.19,0.19,0.19,0.19,0.19,0.23,11.01,48.51,100.75,162.35,196.43,222.86,235.51,234.52,215.91,176.13,121.35,57.4,12.2,8.11,7.86,6.64,2.5,0.35
2021-04-26,풍력,27.96,37.47,44.83,42.69,46.23,57.47,43.7,46.8,52.33,59.7,55.05,60.66,54.28,52.05,67.65,61.27,48.47,36.53,25.9,25.88,22.84,25.45,17.48,17.62
2021-04-27,태양광,0.19,0.25,0.25,0.25,0.22,0.28,11.31,49.62,72.91,72.56,97.22,131.41,159.13,178.94,105.44,63.25,36.0,14.04,3.46,7.94,2.91,1.89,0.69,0.03
2021-04-27,풍력,23.17,20.6,8.7,4.78,2.44,6.68,13.24,7.63,8.47,5.32,8.06,12.99,17.12,18.76,13.17,9.59,6.4,5.83,9.98,10.43,5.89,16.73,3.18,2.84
2021-04-28,태양광,0.0,0.0,0.0,0.0,0.0,0.03,8.47,27.98,38.85,84.05,110.87,98.61,156.88,156.6,117.06,117.94,72.2,26.53,6.79,8.02,7.73,6.12,2.26,0.36
2021-04-28,풍력,5.72,8.13,3.82,1.29,1.5,2.32,0.17,0.05,1.45,0.32,0.4,1.45,0.4,4.62,2.87,1.24,6.32,4.13,4.28,3.0,2.98,2.07,1.36,0.35
2021-04-29,태양광,0.2,0.26,0.26,0.26,0.26,0.25,4.48,19.54,69.6,158.98,198.08,224.35,231.7,228.52,208.14,169.93,116.82,56.27,,8.08,7.8,6.64,2.49,0.35
2021-04-29,풍력,1.15,3.36,3.56,13.07,5.85,9.47,29.61,46.84,65.05,57.42,48.29,22.37,20.42,18.96,12.83,11.41,10.34,27.79,52.64,145.95,179.89,185.36,135.75,105.17
2021-04-30,태양광,0.19,0.25,0.25,0.25,0.25,0.32,11.33,56.52,123.66,179.59,209.65,231.56,239.84,237.3,215.57,173.72,116.87,48.63,7.96,7.99,6.57,3.67,1.08,0.24
2021-04-30,풍력,137.22,129.81,143.22,135.51,86.66,92.29,60.94,62.3,54.78,70.36,67.32,58.5,36.12,28.62,23.95,14.38,10.3,7.67,21.95,47.56,25.62,49.53,64.65,77.24
2021-05-01,태양광,0.19,0.25,0.25,0.25,0.25,0.31,8.47,30.93,46.61,64.55,87.61,177.94,220.76,170.88,135.49,152.7,116.8,55.55,18.23,8.29,7.07,3.42,0.86,0.24
2021-05-01,풍력,37.73,27.74,16.84,13.76,1.94,10.0,5.63,44.39,104.47,147.54,148.76,91.76,15.77,50.75,110.66,122.62,123.01,143.49,135.94,130.08,110.22,100.52,96.35,76.59
2021-05-02,태양광,0.19,0.25,0.25,0.25,0.25,0.41,12.89,54.34,112.94,153.17,201.04,204.57,196.68,211.0,214.58,182.26,131.74,66.46,16.77,8.27,7.04,3.83,1.03,0.24
2021-05-02,풍력,53.75,65.62,66.28,48.58,68.79,139.37,126.51,150.39,141.5,97.1,20.16,11.54,14.83,21.13,19.36,46.93,91.33,82.42,62.35,49.33,55.98,39.65,12.88,4.38
2021-05-03,태양광,0.19,0.24,0.25,0.25,0.25,0.43,12.43,59.51,122.49,175.85,202.5,221.56,225.11,210.37,198.06,139.12,79.31,47.72,17.93,8.36,7.06,3.86,1.11,0.24
2021-05-03,풍력,19.25,18.0,10.41,4.81,0.67,11.8,5.77,0.38,1.44,2.96,13.68,23.32,28.5,32.8,30.93,35.32,45.15,68.86,81.32,105.83,127.91,115.41,,117.7
2021-05-04,태양광,0.19,0.25,0.25,0.25,0.22,0.27,5.75,11.64,31.51,42.32,21.2,18.62,28.13,18.83,11.62,6.85,5.01,3.93,0.74,1.7,0.06,0.0,0.01,0.0
2021-05-04,풍력,97.57,92.94,94.32,82.17,89.05,103.7,109.8,144.82,172.77,182.81,146.92,153.42,187.0,199.45,213.02,200.16,199.62,172.7,160.54,174.74,131.13,74.24,40.43,96.14
2021-05-05,태양광,0.0,0.0,0.0,0.0,0.0,0.11,9.02,34.19,104.19,169.31,196.33,225.16,233.74,230.03,211.23,173.56,122.96,63.72,18.81,8.46,7.03,3.95,1.07,0.19
2021-05-05,풍력,178.73,191.06,179.55,181.63,162.13,188.09,167.25,140.79,92.63,99.71,65.1,23.47,13.87,17.55,22.22,67.24,61.37,38.88,33.28,48.05,54.35,57.24,39.96,18.1
2021-05-06,태양광,0.19,0.25,0.19,0.19,0.21,0.55,13.97,59.95,122.47,175.41,205.4,226.63,214.72,214.68,186.65,135.61,119.62,51.13,8.98,8.16,7.73,4.87,1.2,0.24
2021-05-06,풍력,11.94,18.85,13.24,2.08,0.2,7.7,1.39,5.64,10.47,13.45,22.15,24.52,26.1,22.7,24.67,18.96,14.27,24.5,64.41,65.89,36.8,24.34,55.19,76.0
2021-05-07,태양광,0.19,0.25,0.25,0.25,0.25,0.35,9.75,35.63,90.69,145.67,175.7,213.99,203.79,197.3,166.97,140.52,88.59,50.36,18.76,8.52,7.82,5.06,1.23,0.24
2021-05-07,풍력,73.36,87.97,77.74,86.2,83.62,94.43,91.07,70.68,38.04,29.34,23.05,49.16,68.04,79.34,84.34,65.28,71.86,106.39,88.25,108.25,113.25,72.47,45.6,19.01
2021-05-08,태양광,0.19,0.25,0.25,0.25,0.25,0.45,14.16,49.08,104.0,162.7,191.34,182.9,166.49,161.55,123.16,122.39,82.66,59.79,20.7,8.65,7.68,4.53,1.16,0.24
